Game Title,Rank,Date,Avg. Players,Peak Players
Tomb Raider,631,November 2020,1359.62,3388
Tomb Raider,631,October 2020,1279.57,3067
Tomb Raider,631,September 2020,1333.83,2616
Tomb Raider,631,August 2020,1668.72,3450
Tomb Raider,631,July 2020,1937.46,3601
Tomb Raider,631,June 2020,1958.09,3748
Tomb Raider,631,May 2020,2757.07,5218
Tomb Raider,631,April 2020,6027.61,26984
Tomb Raider,631,March 2020,12969.71,89494
Tomb Raider,631,February 2020,871.69,3538
Tomb Raider,631,January 2020,1014.50,2095
Tomb Raider,631,December 2019,1129.12,2830
Tomb Raider,631,November 2019,994.88,2929
Tomb Raider,631,October 2019,663.28,1435
Tomb Raider,631,September 2019,934.99,3750
Tomb Raider,631,August 2019,712.52,1825
Tomb Raider,631,July 2019,1024.24,2335
Tomb Raider,631,June 2019,842.79,2560
Tomb Raider,631,May 2019,539.14,1115
Tomb Raider,631,April 2019,702.07,1923
Tomb Raider,631,March 2019,1199.26,3342
Tomb Raider,631,February 2019,1218.03,3517
Tomb Raider,631,January 2019,1403.48,3745
Tomb Raider,631,December 2018,1090.74,2750
Tomb Raider,631,November 2018,1210.34,3582
Tomb Raider,631,October 2018,1350.94,5157
Tomb Raider,631,September 2018,1256.31,2874
Tomb Raider,631,August 2018,1536.46,4404
Tomb Raider,631,July 2018,1464.12,3652
Tomb Raider,631,June 2018,2004.29,6604
Tomb Raider,631,May 2018,928.43,2072
Tomb Raider,631,April 2018,1880.60,6985
Tomb Raider,631,March 2018,2483.30,7187
Tomb Raider,631,February 2018,1227.11,3639
Tomb Raider,631,January 2018,1602.64,4258
Tomb Raider,631,December 2017,1351.74,4380
Tomb Raider,631,November 2017,995.52,4200
Tomb Raider,631,October 2017,1372.79,5427
Tomb Raider,631,September 2017,837.63,4159
Tomb Raider,631,August 2017,678.77,1230
Tomb Raider,631,July 2017,1188.82,2987
Tomb Raider,631,June 2017,939.13,3709
Tomb Raider,631,May 2017,573.86,1184
Tomb Raider,631,April 2017,645.20,1329
Tomb Raider,631,March 2017,848.02,1888
Tomb Raider,631,February 2017,1262.74,4476
Tomb Raider,631,January 2017,1221.59,3094
Tomb Raider,631,December 2016,1324.07,2855
Tomb Raider,631,November 2016,1574.00,6360
Tomb Raider,631,October 2016,731.68,1618
Tomb Raider,631,September 2016,684.82,1451
Tomb Raider,631,August 2016,827.71,1503
Tomb Raider,631,July 2016,1254.43,3144
Tomb Raider,631,June 2016,984.26,2542
Tomb Raider,631,May 2016,926.80,1887
Tomb Raider,631,April 2016,980.05,2232
Tomb Raider,631,March 2016,1647.49,5093
Tomb Raider,631,February 2016,2127.23,5770
Tomb Raider,631,January 2016,2684.74,6439
Tomb Raider,631,December 2015,2156.45,5846
Tomb Raider,631,November 2015,1494.33,5515
Tomb Raider,631,October 2015,2028.10,8234
Tomb Raider,631,September 2015,1042.26,5507
Tomb Raider,631,August 2015,1030.83,2023
Tomb Raider,631,July 2015,1110.97,2137
Tomb Raider,631,June 2015,1502.07,4226
Tomb Raider,631,May 2015,880.41,1832
Tomb Raider,631,April 2015,957.52,2123
Tomb Raider,631,March 2015,1285.25,3462
Tomb Raider,631,February 2015,2568.60,9645
Tomb Raider,631,January 2015,1752.73,5941
Tomb Raider,631,December 2014,2070.32,7134
Tomb Raider,631,November 2014,1320.57,3309
Tomb Raider,631,October 2014,2262.62,9394
Tomb Raider,631,September 2014,1049.72,2213
Tomb Raider,631,August 2014,1510.49,3003
Tomb Raider,631,July 2014,2676.19,6620
Tomb Raider,631,June 2014,2153.96,8820
Tomb Raider,631,May 2014,1077.69,2271
Tomb Raider,631,April 2014,1729.87,5213
Tomb Raider,631,March 2014,1590.35,9696
Tomb Raider,631,February 2014,1635.04,4089
Tomb Raider,631,January 2014,2244.78,6676
Tomb Raider,631,December 2013,2484.35,5918
Tomb Raider,631,November 2013,1009.49,2491
Tomb Raider,631,October 2013,1320.23,3275
Tomb Raider,631,September 2013,2364.83,9568
Tomb Raider,631,August 2013,1870.39,4460
Tomb Raider,631,July 2013,3452.65,14039
Tomb Raider,631,June 2013,1435.04,3552
Tomb Raider,631,May 2013,2693.93,9830
Tomb Raider,631,April 2013,2538.44,7728
Tomb Raider,631,March 2013,7146.80,29197
Pro Cycling Manager 2023,632,Last 30 Days,760.11,1787
Pro Cycling Manager 2023,632,April 2024,775.24,1790
Pro Cycling Manager 2023,632,March 2024,787.70,1675
Pro Cycling Manager 2023,632,February 2024,541.46,1301
Pro Cycling Manager 2023,632,January 2024,453.42,1049
Pro Cycling Manager 2023,632,December 2023,311.73,702
Pro Cycling Manager 2023,632,November 2023,312.70,782
Pro Cycling Manager 2023,632,October 2023,476.92,1093
Pro Cycling Manager 2023,632,September 2023,673.51,1515
Pro Cycling Manager 2023,632,August 2023,975.05,2318
Pro Cycling Manager 2023,632,July 2023,1275.82,2746
Pro Cycling Manager 2023,632,June 2023,834.64,1995
Marvel's Midnight Suns,633,Last 30 Days,970.28,1716
Marvel's Midnight Suns,633,April 2024,981.87,1716
Marvel's Midnight Suns,633,March 2024,1402.32,2866
Marvel's Midnight Suns,633,February 2024,1201.16,3095
Marvel's Midnight Suns,633,January 2024,1664.39,3369
Marvel's Midnight Suns,633,December 2023,1101.54,2080
Marvel's Midnight Suns,633,November 2023,1054.88,2255
Marvel's Midnight Suns,633,October 2023,429.42,849
Marvel's Midnight Suns,633,September 2023,620.47,1099
Marvel's Midnight Suns,633,August 2023,754.85,1431
Marvel's Midnight Suns,633,July 2023,1485.78,2525
Marvel's Midnight Suns,633,June 2023,839.84,1736
Marvel's Midnight Suns,633,May 2023,1366.50,2665
Marvel's Midnight Suns,633,April 2023,1649.92,3081
Marvel's Midnight Suns,633,March 2023,2214.04,4388
Marvel's Midnight Suns,633,February 2023,2825.24,8558
Marvel's Midnight Suns,633,January 2023,4256.38,8769
Marvel's Midnight Suns,633,December 2022,6272.84,15405
TEKKEN 7,634,Last 30 Days,747.72,1344
TEKKEN 7,634,April 2024,755.64,1344
TEKKEN 7,634,March 2024,986.96,2114
TEKKEN 7,634,February 2024,1468.35,2892
TEKKEN 7,634,January 2024,2887.35,5183
TEKKEN 7,634,December 2023,3312.01,5510
TEKKEN 7,634,November 2023,3257.64,5653
TEKKEN 7,634,October 2023,3058.12,5747
TEKKEN 7,634,September 2023,3095.30,5439
TEKKEN 7,634,August 2023,3288.70,5340
TEKKEN 7,634,July 2023,3759.02,6541
TEKKEN 7,634,June 2023,3523.70,6279
TEKKEN 7,634,May 2023,4187.69,7487
TEKKEN 7,634,April 2023,4907.66,9090
TEKKEN 7,634,March 2023,4544.27,8012
TEKKEN 7,634,February 2023,4341.36,7521
TEKKEN 7,634,January 2023,4176.87,7053
TEKKEN 7,634,December 2022,4251.35,7136
TEKKEN 7,634,November 2022,4163.29,7846
TEKKEN 7,634,October 2022,4336.58,8542
TEKKEN 7,634,September 2022,5508.47,11518
TEKKEN 7,634,August 2022,4982.45,9109
TEKKEN 7,634,July 2022,4331.26,7669
TEKKEN 7,634,June 2022,4057.09,8607
TEKKEN 7,634,May 2022,3344.02,5693
TEKKEN 7,634,April 2022,3335.93,5894
TEKKEN 7,634,March 2022,3221.72,5997
TEKKEN 7,634,February 2022,3776.58,7122
TEKKEN 7,634,January 2022,4440.46,7903
TEKKEN 7,634,December 2021,4461.52,8158
TEKKEN 7,634,November 2021,3903.98,8323
TEKKEN 7,634,October 2021,4103.40,8237
TEKKEN 7,634,September 2021,3945.78,6972
TEKKEN 7,634,August 2021,4497.24,7916
TEKKEN 7,634,July 2021,5890.99,11675
TEKKEN 7,634,June 2021,5265.01,12300
TEKKEN 7,634,May 2021,5110.90,10851
TEKKEN 7,634,April 2021,3734.60,8269
TEKKEN 7,634,March 2021,3874.10,9121
TEKKEN 7,634,February 2021,3725.38,6539
TEKKEN 7,634,January 2021,3932.38,6982
TEKKEN 7,634,December 2020,4131.83,6813
TEKKEN 7,634,November 2020,4684.89,9711
TEKKEN 7,634,October 2020,2933.56,4815
TEKKEN 7,634,September 2020,3114.12,5462
TEKKEN 7,634,August 2020,3167.36,5065
TEKKEN 7,634,July 2020,3348.08,5678
TEKKEN 7,634,June 2020,3237.67,5915
TEKKEN 7,634,May 2020,3543.83,6990
TEKKEN 7,634,April 2020,2957.10,4707
TEKKEN 7,634,March 2020,3006.51,6798
TEKKEN 7,634,February 2020,2902.92,4587
TEKKEN 7,634,January 2020,2998.97,5015
TEKKEN 7,634,December 2019,3484.04,7278
TEKKEN 7,634,November 2019,2311.21,4624
TEKKEN 7,634,October 2019,2462.96,4211
TEKKEN 7,634,September 2019,3188.32,8118
TEKKEN 7,634,August 2019,2726.29,4605
TEKKEN 7,634,July 2019,2377.69,3807
TEKKEN 7,634,June 2019,2247.68,3691
TEKKEN 7,634,May 2019,2188.92,3813
TEKKEN 7,634,April 2019,2052.87,3663
TEKKEN 7,634,March 2019,2435.05,5255
TEKKEN 7,634,February 2019,2232.60,5954
TEKKEN 7,634,January 2019,2365.66,4164
TEKKEN 7,634,December 2018,2782.27,5861
TEKKEN 7,634,November 2018,2210.58,4126
TEKKEN 7,634,October 2018,2638.64,4788
TEKKEN 7,634,September 2018,3370.26,6854
TEKKEN 7,634,August 2018,2423.98,4719
TEKKEN 7,634,July 2018,2145.35,3701
TEKKEN 7,634,June 2018,1959.03,3529
TEKKEN 7,634,May 2018,1802.81,3268
TEKKEN 7,634,April 2018,1853.81,3425
TEKKEN 7,634,March 2018,2054.02,4639
TEKKEN 7,634,February 2018,1743.91,2990
TEKKEN 7,634,January 2018,2090.17,3729
TEKKEN 7,634,December 2017,2343.82,4207
TEKKEN 7,634,November 2017,1897.13,4424
TEKKEN 7,634,October 2017,1901.06,3423
TEKKEN 7,634,September 2017,2379.67,4704
TEKKEN 7,634,August 2017,2532.53,4406
TEKKEN 7,634,July 2017,3475.31,6389
TEKKEN 7,634,June 2017,7320.80,18766
Spore,635,Last 30 Days,730.92,1379
Spore,635,April 2024,735.09,1379
Spore,635,March 2024,882.48,2090
Spore,635,February 2024,772.86,1469
Spore,635,January 2024,818.46,1681
Spore,635,December 2023,787.90,1713
Spore,635,November 2023,730.93,1550
Spore,635,October 2023,646.94,1441
Spore,635,September 2023,871.04,1723
Spore,635,August 2023,817.51,1490
Spore,635,July 2023,860.47,1457
Spore,635,June 2023,749.67,1314
Spore,635,May 2023,1257.70,3519
Spore,635,April 2023,829.37,1559
Spore,635,March 2023,647.58,1357
Spore,635,February 2023,704.24,1304
Spore,635,January 2023,900.42,2040
Spore,635,December 2022,944.57,2138
Spore,635,November 2022,670.51,1770
Spore,635,October 2022,606.04,1107
Spore,635,September 2022,664.35,1535
Spore,635,August 2022,772.75,1222
Spore,635,July 2022,837.01,1347
Spore,635,June 2022,801.39,1402
Spore,635,May 2022,677.72,1224
Spore,635,April 2022,721.99,1309
Spore,635,March 2022,914.25,1968
Spore,635,February 2022,926.89,1771
Spore,635,January 2022,1008.81,2222
Spore,635,December 2021,939.21,2443
Spore,635,November 2021,748.61,1518
Spore,635,October 2021,799.92,2012
Spore,635,September 2021,1018.88,2292
Spore,635,August 2021,828.41,1656
Spore,635,July 2021,905.81,1517
Spore,635,June 2021,759.85,1401
Spore,635,May 2021,780.58,1689
Spore,635,April 2021,1075.23,2236
Spore,635,March 2021,879.71,3059
Spore,635,February 2021,968.91,2000
Spore,635,January 2021,1011.64,2017
Spore,635,December 2020,1205.12,2134
Spore,635,November 2020,792.14,1603
Spore,635,October 2020,770.05,1602
Spore,635,September 2020,596.64,1004
Spore,635,August 2020,856.71,1723
Spore,635,July 2020,806.31,1399
Spore,635,June 2020,989.70,1887
Spore,635,May 2020,615.41,929
Spore,635,April 2020,686.04,1104
Spore,635,March 2020,724.39,1282
Spore,635,February 2020,694.82,1291
Spore,635,January 2020,768.05,1624
Spore,635,December 2019,814.20,1689
Spore,635,November 2019,722.04,1621
Spore,635,October 2019,639.29,1272
Spore,635,September 2019,530.90,1017
Spore,635,August 2019,707.41,1425
Spore,635,July 2019,850.86,2051
Spore,635,June 2019,623.12,1254
Spore,635,May 2019,711.22,1865
Spore,635,April 2019,580.64,1137
Spore,635,March 2019,568.73,1087
Spore,635,February 2019,710.38,1682
Spore,635,January 2019,750.10,1585
Spore,635,December 2018,789.59,1608
Spore,635,November 2018,718.37,1970
Spore,635,October 2018,590.09,1170
Spore,635,September 2018,1104.08,3205
Spore,635,August 2018,658.22,1060
Spore,635,July 2018,789.38,1259
Spore,635,June 2018,710.87,1291
Spore,635,May 2018,594.72,1075
Spore,635,April 2018,654.64,1209
Spore,635,March 2018,737.56,1380
Spore,635,February 2018,1264.58,3383
Spore,635,January 2018,1128.89,3089
Spore,635,December 2017,894.15,1995
Spore,635,November 2017,837.30,1921
Spore,635,October 2017,669.15,2105
Spore,635,September 2017,633.87,1248
Spore,635,August 2017,761.91,1285
Spore,635,July 2017,950.68,2105
Spore,635,June 2017,891.28,2505
Spore,635,May 2017,693.65,1369
Spore,635,April 2017,775.36,1641
Spore,635,March 2017,1061.62,4496
Spore,635,February 2017,699.68,1407
Spore,635,January 2017,829.09,1970
Spore,635,December 2016,770.04,2150
Spore,635,November 2016,642.81,1702
Spore,635,October 2016,622.82,1325
Spore,635,September 2016,1176.03,5549
Spore,635,August 2016,823.26,1388
Spore,635,July 2016,1032.79,2809
Spore,635,June 2016,860.33,2456
Spore,635,May 2016,678.68,1378
Spore,635,April 2016,671.23,1344
Spore,635,March 2016,685.53,1352
Spore,635,February 2016,755.51,1638
Spore,635,January 2016,1009.41,2784
Spore,635,December 2015,1152.80,3348
Spore,635,November 2015,719.22,2693
Spore,635,October 2015,579.90,1153
Spore,635,September 2015,567.14,1192
Spore,635,August 2015,650.83,1089
Spore,635,July 2015,713.97,1088
Spore,635,June 2015,937.06,1929
Spore,635,May 2015,707.42,1682
Spore,635,April 2015,572.19,1122
Spore,635,March 2015,583.80,1155
Spore,635,February 2015,607.98,1246
Spore,635,January 2015,793.78,2054
Spore,635,December 2014,1410.06,5308
Spore,635,November 2014,978.58,3823
Spore,635,October 2014,623.52,2134
Spore,635,September 2014,480.24,1060
Spore,635,August 2014,757.98,1372
Spore,635,July 2014,1029.99,1700
Spore,635,June 2014,1129.44,3940
Spore,635,May 2014,302.20,606
Spore,635,April 2014,413.03,913
Spore,635,March 2014,684.72,3234
Spore,635,February 2014,258.45,550
Spore,635,January 2014,293.79,741
Spore,635,December 2013,400.84,1997
Spore,635,November 2013,176.48,514
Spore,635,October 2013,119.87,259
Spore,635,September 2013,161.79,409
Spore,635,August 2013,212.89,414
Spore,635,July 2013,149.33,323
Spore,635,June 2013,187.69,346
Spore,635,May 2013,203.81,450
Spore,635,April 2013,355.09,2679
Spore,635,March 2013,159.48,341
Spore,635,February 2013,162.90,330
Spore,635,January 2013,181.54,455
Spore,635,December 2012,212.49,497
Spore,635,November 2012,195.48,590
Spore,635,October 2012,129.28,288
Spore,635,September 2012,170.20,379
Spore,635,August 2012,215.91,446
Spore,635,July 2012,276.90,509
Legion TD 2,636,Last 30 Days,812.21,1383
Legion TD 2,636,April 2024,814.76,1383
Legion TD 2,636,March 2024,906.83,1529
Legion TD 2,636,February 2024,916.77,1568
Legion TD 2,636,January 2024,902.49,1937
Legion TD 2,636,December 2023,746.10,1274
Legion TD 2,636,November 2023,840.17,1428
Legion TD 2,636,October 2023,864.88,1458
Legion TD 2,636,September 2023,914.28,1616
Legion TD 2,636,August 2023,1096.17,2370
Legion TD 2,636,July 2023,1264.41,5751
Legion TD 2,636,June 2023,664.85,1160
Legion TD 2,636,May 2023,798.66,1384
Legion TD 2,636,April 2023,880.64,1620
Legion TD 2,636,March 2023,941.26,1636
Legion TD 2,636,February 2023,987.93,1688
Legion TD 2,636,January 2023,1029.71,2095
Legion TD 2,636,December 2022,819.95,1556
Legion TD 2,636,November 2022,850.09,1446
Legion TD 2,636,October 2022,856.65,1539
Legion TD 2,636,September 2022,900.86,1621
Legion TD 2,636,August 2022,1017.93,1759
Legion TD 2,636,July 2022,1074.23,1876
Legion TD 2,636,June 2022,796.25,1370
Legion TD 2,636,May 2022,842.50,1471
Legion TD 2,636,April 2022,955.96,1629
Legion TD 2,636,March 2022,893.17,1493
Legion TD 2,636,February 2022,1045.20,1882
Legion TD 2,636,January 2022,1476.28,2604
Legion TD 2,636,December 2021,1610.02,2779
Legion TD 2,636,November 2021,2011.91,3932
Legion TD 2,636,October 2021,3176.63,5696
Legion TD 2,636,September 2021,332.79,721
Legion TD 2,636,August 2021,250.35,513
Legion TD 2,636,July 2021,240.89,480
Legion TD 2,636,June 2021,223.58,429
Legion TD 2,636,May 2021,250.69,461
Legion TD 2,636,April 2021,267.60,505
Legion TD 2,636,March 2021,272.28,527
Legion TD 2,636,February 2021,291.76,607
Legion TD 2,636,January 2021,378.34,930
Legion TD 2,636,December 2020,413.41,984
Legion TD 2,636,November 2020,237.00,527
Legion TD 2,636,October 2020,203.39,419
Legion TD 2,636,September 2020,214.54,406
Legion TD 2,636,August 2020,237.70,444
Legion TD 2,636,July 2020,228.44,415
Legion TD 2,636,June 2020,233.40,478
Legion TD 2,636,May 2020,297.82,622
Legion TD 2,636,April 2020,196.53,380
Legion TD 2,636,March 2020,195.97,454
Legion TD 2,636,February 2020,182.34,426
Legion TD 2,636,January 2020,174.68,387
Legion TD 2,636,December 2019,134.94,312
Legion TD 2,636,November 2019,120.80,255
Legion TD 2,636,October 2019,123.90,266
Legion TD 2,636,September 2019,102.64,209
Legion TD 2,636,August 2019,126.26,291
Legion TD 2,636,July 2019,110.99,236
Legion TD 2,636,June 2019,167.16,358
Legion TD 2,636,May 2019,213.59,474
Legion TD 2,636,April 2019,198.12,443
Legion TD 2,636,March 2019,232.26,481
Legion TD 2,636,February 2019,243.06,624
Legion TD 2,636,January 2019,281.57,650
Legion TD 2,636,December 2018,251.48,505
Legion TD 2,636,November 2018,249.90,575
Legion TD 2,636,October 2018,255.25,524
Legion TD 2,636,September 2018,221.83,474
Legion TD 2,636,August 2018,289.12,692
Legion TD 2,636,July 2018,293.75,664
Legion TD 2,636,June 2018,215.98,477
Legion TD 2,636,May 2018,260.22,551
Legion TD 2,636,April 2018,307.49,943
Legion TD 2,636,March 2018,292.86,613
Legion TD 2,636,February 2018,402.26,843
Legion TD 2,636,January 2018,571.79,1479
Legion TD 2,636,December 2017,896.43,3210
Legion TD 2,636,November 2017,555.03,3069
Legion TD 2,636,October 2017,77.03,205
Legion TD 2,636,September 2017,103.73,255
Legion TD 2,636,August 2017,63.84,177
Legion TD 2,636,July 2017,24.59,75
Legion TD 2,636,June 2017,10.51,39
Legion TD 2,636,May 2017,3.47,20
Legion TD 2,636,April 2017,0.79,8
Legion TD 2,636,March 2017,0.08,1
Legion TD 2,636,February 2017,0.02,1
Legion TD 2,636,December 2016,0.00,0
Legion TD 2,636,September 2016,0.01,1
Legion TD 2,636,August 2016,0.01,1
Legion TD 2,636,June 2016,0.17,11
Graveyard Keeper,637,Last 30 Days,851.27,1589
Graveyard Keeper,637,April 2024,869.51,1589
Graveyard Keeper,637,March 2024,1358.97,2715
Graveyard Keeper,637,February 2024,1069.41,2074
Graveyard Keeper,637,January 2024,1488.38,2952
Graveyard Keeper,637,December 2023,1388.07,2736
Graveyard Keeper,637,November 2023,1851.56,4249
Graveyard Keeper,637,October 2023,882.10,1613
Graveyard Keeper,637,September 2023,1172.16,2672
Graveyard Keeper,637,August 2023,2322.29,7185
Graveyard Keeper,637,July 2023,1341.34,2610
Graveyard Keeper,637,June 2023,957.53,2135
Graveyard Keeper,637,May 2023,1275.12,3142
Graveyard Keeper,637,April 2023,2025.15,5972
Graveyard Keeper,637,March 2023,1552.66,3064
Graveyard Keeper,637,February 2023,1410.28,3546
Graveyard Keeper,637,January 2023,3636.57,8496
Graveyard Keeper,637,December 2022,1328.40,7108
Graveyard Keeper,637,November 2022,705.15,1484
Graveyard Keeper,637,October 2022,692.30,1356
Graveyard Keeper,637,September 2022,695.73,1466
Graveyard Keeper,637,August 2022,810.44,1528
Graveyard Keeper,637,July 2022,875.22,1579
Graveyard Keeper,637,June 2022,707.77,1541
Graveyard Keeper,637,May 2022,675.10,1165
Graveyard Keeper,637,April 2022,690.94,1310
Graveyard Keeper,637,March 2022,595.90,1031
Graveyard Keeper,637,February 2022,781.36,1532
Graveyard Keeper,637,January 2022,1349.32,3281
Graveyard Keeper,637,December 2021,1340.06,2678
Graveyard Keeper,637,November 2021,2251.20,6408
Graveyard Keeper,637,October 2021,1102.21,7040
Graveyard Keeper,637,September 2021,653.74,1211
Graveyard Keeper,637,August 2021,876.15,1792
Graveyard Keeper,637,July 2021,1576.15,3345
Graveyard Keeper,637,June 2021,996.01,2387
Graveyard Keeper,637,May 2021,667.71,1231
Graveyard Keeper,637,April 2021,1125.04,2856
Graveyard Keeper,637,March 2021,663.98,1244
Graveyard Keeper,637,February 2021,869.89,1894
Graveyard Keeper,637,January 2021,1280.95,3138
Graveyard Keeper,637,December 2020,1345.28,2794
Graveyard Keeper,637,November 2020,2828.62,9119
Graveyard Keeper,637,October 2020,1193.83,8355
Graveyard Keeper,637,September 2020,521.40,911
Graveyard Keeper,637,August 2020,817.21,1687
Graveyard Keeper,637,July 2020,1212.03,2705
Graveyard Keeper,637,June 2020,659.32,2065
Graveyard Keeper,637,May 2020,1088.54,2999
Graveyard Keeper,637,April 2020,813.71,1469
Graveyard Keeper,637,March 2020,943.86,1772
Graveyard Keeper,637,February 2020,1251.60,2831
Graveyard Keeper,637,January 2020,1527.89,3523
Graveyard Keeper,637,December 2019,1535.35,4257
Graveyard Keeper,637,November 2019,2051.55,6815
Graveyard Keeper,637,October 2019,667.08,5534
Graveyard Keeper,637,September 2019,370.97,684
Graveyard Keeper,637,August 2019,433.46,861
Graveyard Keeper,637,July 2019,667.49,1455
Graveyard Keeper,637,June 2019,669.25,1349
Graveyard Keeper,637,May 2019,921.59,2489
